1691392224680000000,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392225018989312,1.01747,-0.0394073,-0.738692,0.999852,-0.0138034,-0.0102841,-0.000637026
1691392225018989312,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392225346777856,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392225463043584,1.01768,-0.0396621,-0.738701,0.999849,-0.0139392,-0.0103972,-0.000638401
1691392225572539648,1.01774,-0.0397202,-0.738615,0.999848,-0.0139743,-0.0104256,-0.000638365
1691392225681747200,1.01779,-0.0397763,-0.73854,0.999847,-0.0140063,-0.0104533,-0.000638287
1691392225790134016,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392225898586880,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392226006703104,1.01785,-0.0398379,-0.738614,0.999846,-0.0140353,-0.0104842,-0.000638492
1691392226115264000,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392226231726592,1.0179,-0.0398895,-0.738483,0.999846,-0.0140691,-0.0105145,-0.000638208
1691392226340033792,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392226448555776,1.01792,-0.0399035,-0.738514,0.999845,-0.0140729,-0.0105219,-0.000638085
1691392226556893952,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392226673577728,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392226781832192,1.01791,-0.0398912,-0.738608,0.999846,-0.0140643,-0.0105167,-0.000638454
1691392226890182912,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392226998590464,1.01792,-0.0398955,-0.738607,0.999846,-0.0140665,-0.0105198,-0.000638521
1691392227106857984,1.01793,-0.0399122,-0.738538,0.999845,-0.0140801,-0.0105306,-0.000638549
1691392227223546112,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392227331890176,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392227440248320,1.01792,-0.0398949,-0.738623,0.999846,-0.0140659,-0.0105204,-0.000638523
1691392227548646656,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392227656865792,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392227773566976,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392227881932800,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392227990246144,1.01788,-0.039855,-0.738752,0.999846,-0.0140417,-0.0104986,-0.000638761
1691392228098590720,1.01737,-0.0393375,-0.742287,0.999854,-0.0136983,-0.0101934,-0.000649616
1691392228206828032,1.01738,-0.0393613,-0.742112,0.999854,-0.0137058,-0.0101971,-0.000650541
1691392228315243776,1.01738,-0.039384,-0.742143,0.999854,-0.0137068,-0.0101938,-0.000651573
1691392228423510784,1.01739,-0.0393795,-0.742195,0.999854,-0.013693,-0.0101957,-0.000652789
1691392228531887872,1.01791,-0.0399006,-0.738704,0.999846,-0.0140402,-0.0105009,-0.000642505
1691392228648538624,1.01793,-0.0399429,-0.738639,0.999846,-0.0140551,-0.0105124,-0.000643356
1691392228756854016,1.01741,-0.0394478,-0.742271,0.999854,-0.0136962,-0.0101898,-0.000657268
1691392228865211648,1.01796,-0.0399941,-0.738643,0.999846,-0.0140572,-0.0105144,-0.000646337
1691392228973541888,1.12866,-0.0675646,-0.736408,0.999786,-0.0149761,-0.0115625,-0.00835305
1691392229090314496,1.24936,-0.0739512,-0.731485,0.99975,-0.0164318,-0.0126048,-0.0084223
1691392229198566912,1.24922,-0.0746218,-0.728859,0.999744,-0.0168446,-0.0125276,-0.00841883
1691392229306888192,1.43554,-0.0853313,-0.740893,0.999748,-0.0188789,-0.00853649,-0.00862304
1691392229415263744,1.50885,-0.0898871,-0.746476,0.999746,-0.019781,-0.00633546,-0.00873719
1691392229523722240,1.57104,-0.0938253,-0.750965,0.99974,-0.0205449,-0.00454066,-0.0088427
1691392229632030720,1.62323,-0.0961845,-0.754912,0.999741,-0.0207655,-0.00277767,-0.008896
1691392229748614144,1.67,-0.0976483,-0.758682,0.999746,-0.0206905,-0.00092599,-0.00894306
1691392229856892160,1.70629,-0.098846,-0.761558,0.999747,-0.0206291,0.000518892,-0.00898112
1691392229956154368,1.73026,-0.0997242,-0.7634,0.999746,-0.0206045,0.00144926,-0.00900641
1691392230065788160,1.72987,-0.0995361,-0.761467,0.999747,-0.0205412,0.00164259,-0.0090105
1691392230189290752,1.78507,-0.102319,-0.767558,0.999741,-0.0205585,0.00354493,-0.00906073
1691392230297538816,1.80282,-0.102717,-0.769001,0.999739,-0.0205472,0.00421039,-0.00907366
1691392230405890304,1.80291,-0.102476,-0.766585,0.999741,-0.0204649,0.00415936,-0.00907265
1691392230514223616,1.81785,-0.102778,-0.767531,0.999739,-0.0204437,0.00465201,-0.00908311
1691392230622670080,1.83031,-0.103048,-0.768294,0.999737,-0.0204349,0.00504994,-0.00909174
1691392230739213824,1.84929,-0.103772,-0.772341,0.99973,-0.0205233,0.00593857,-0.00911049
1691392230847589120,1.85599,-0.104336,-0.77281,0.999728,-0.0205217,0.0061799,-0.00921231
1691392230955934976,1.8594,-0.106059,-0.77299,0.999724,-0.0205211,0.00630247,-0.00956855
1691392231064268288,1.86006,-0.105766,-0.770069,0.999728,-0.0204196,0.00596158,-0.00956154
1691392231172730880,1.8685,-0.111368,-0.770353,0.999709,-0.0204127,0.00618986,-0.0112703
1691392231280921344,2.00984,-0.194576,-0.780739,0.999071,-0.0203984,0.0113121,-0.0362416
1691392231389255680,2.0109,-0.194101,-0.777213,0.999081,-0.0202004,0.0107842,-0.0362284
1691392231497621504,2.1482,-0.260164,-0.783803,0.998227,-0.0202802,0.0150144,-0.0539095
1691392231614403584,2.3237,-0.290035,-0.78782,0.998095,-0.0222655,0.0156354,-0.0553738
1691392231722870016,2.66223,-0.335022,-0.798142,0.998056,-0.0241517,0.0153555,-0.0553717
1691392231831171840,2.66481,-0.334874,-0.793573,0.998077,-0.0241029,0.0140825,-0.0553437
1691392231939499008,2.91121,-0.366235,-0.800918,0.998063,-0.0247582,0.0134654,-0.0554637
1691392232047905280,3.00919,-0.378098,-0.801494,0.99807,-0.0247597,0.0126126,-0.0555357
1691392232164569088,3.01063,-0.37775,-0.79726,0.998083,-0.0246469,0.0119239,-0.055509
1691392232272945408,3.14374,-0.393971,-0.798297,0.998083,-0.0247286,0.0110183,-0.0556496
1691392232381624576,3.51262,-0.442238,-0.806486,0.998043,-0.0263508,0.010179,-0.055785
1691392232489585920,3.51325,-0.442175,-0.802642,0.998045,-0.0264002,0.00989595,-0.0557741
1691392232598382592,3.75863,-0.475416,-0.808387,0.997997,-0.0279321,0.0102175,-0.0558331
1691392232714709760,4.38546,-0.552488,-0.839329,0.997897,-0.0278236,0.0161818,-0.0562684
1691392232822923264,4.3848,-0.551809,-0.837034,0.997898,-0.02754,0.0165701,-0.0562819
1691392232931280384,4.74607,-0.59536,-0.853071,0.99784,-0.0273586,0.0194044,-0.0564885
1691392233039622656,5.12502,-0.640303,-0.867753,0.997833,-0.0270892,0.0199523,-0.0565367
1691392233156295424,6.03994,-0.749797,-0.907138,0.997804,-0.0264462,0.0210401,-0.0569574
1691392233264624896,6.04097,-0.749629,-0.903597,0.997816,-0.0264165,0.0205779,-0.056946
1691392233372987648,6.53268,-0.814229,-0.9499,0.997533,-0.0273957,0.0300254,-0.0572432
1691392233481339392,7.01117,-0.885517,-0.991545,0.997105,-0.0319854,0.0382757,-0.0573979
1691392233589705984,7.47843,-0.950531,-1.01438,0.997162,-0.0343319,0.0343551,-0.0575249
1691392233706355200,8.28992,-1.17139,-1.04723,0.994779,-0.0409189,0.0282729,-0.0891073
1691392233814790912,8.29132,-1.17064,-1.04337,0.994809,-0.0406152,0.0276888,-0.0890948
1691392233923017472,8.87205,-1.56531,-1.02005,0.984742,-0.0434533,0.0133319,-0.167983
1691392234031498752,9.18598,-1.69682,-0.971981,0.983918,-0.0489489,-0.00487693,-0.171715
1691392234148045568,9.47593,-1.78866,-0.919258,0.984157,-0.050621,-0.0247168,-0.168114
1691392234256480512,9.6918,-1.84579,-0.880892,0.98429,-0.047837,-0.0385022,-0.165537
1691392234364775936,9.86024,-1.89738,-0.853352,0.98433,-0.048132,-0.0451527,-0.163523
1691392234481393152,10.0048,-1.94958,-0.831474,0.984326,-0.0506857,-0.0478421,-0.161998
1691392234589737728,10.1158,-1.98559,-0.81727,0.984447,-0.0504123,-0.048449,-0.16117
1691392234698071808,10.1979,-2.01104,-0.80787,0.984519,-0.049031,-0.0481691,-0.16124
1691392234806416384,10.2905,-2.03947,-0.797488,0.984595,-0.0474364,-0.0479905,-0.161308
1691392234923088384,10.4242,-2.0805,-0.782475,0.984681,-0.0454192,-0.0480367,-0.161346
1691392235031424256,10.5537,-2.12056,-0.767856,0.984752,-0.0436144,-0.0481961,-0.161366
1691392235139751936,10.6992,-2.16239,-0.757007,0.984984,-0.0403015,-0.0468496,-0.161204
1691392235248410624,10.8719,-2.20952,-0.748165,0.985332,-0.0353531,-0.0441815,-0.160994
1691392235364773888,11.0589,-2.26517,-0.741993,0.985706,-0.031859,-0.039635,-0.160619
1691392235473122304,11.2119,-2.31964,-0.743588,0.986013,-0.0318686,-0.0328649,-0.160256
1691392235581487872,11.3405,-2.36521,-0.748143,0.986269,-0.0313293,-0.0260913,-0.160034
1691392235689791744,11.4738,-2.40925,-0.755327,0.9865,-0.0294135,-0.0186503,-0.160013
1691392235798321920,11.6202,-2.45394,-0.759948,0.986633,-0.0263335,-0.0133859,-0.16026
1691392235906502400,11.7574,-2.49483,-0.763097,0.986722,-0.0232879,-0.00926273,-0.16047
1691392236023166976,11.9001,-2.5415,-0.764541,0.986746,-0.0219428,-0.00597284,-0.160674
1691392236131470592,12.0515,-2.59738,-0.763555,0.986717,-0.0232789,-0.00407261,-0.160718
1691392236239878400,12.2033,-2.65369,-0.761645,0.986684,-0.024741,-0.00300397,-0.160726
1691392236348282624,12.3656,-2.71095,-0.757477,0.98666,-0.0255876,-0.00351153,-0.160734
1691392236464859648,12.5671,-2.78901,-0.745824,0.986546,-0.029638,-0.00573392,-0.160675
1691392236573182976,12.753,-2.85953,-0.733082,0.986429,-0.0327061,-0.00844034,-0.160679
1691392236681701376,12.9343,-2.92145,-0.71634,0.986335,-0.0334372,-0.0129514,-0.160805
1691392236789891072,13.1303,-2.98764,-0.697473,0.986215,-0.0340438,-0.0180057,-0.160924
1691392236898500096,13.3345,-3.05741,-0.678275,0.986069,-0.0349442,-0.0228756,-0.161006
1691392237014887424,13.5699,-3.14907,-0.659773,0.985844,-0.0398325,-0.0247945,-0.160964
1691392237123222016,13.5679,-3.15094,-0.658193,0.985807,-0.0410356,-0.0239164,-0.161026
1691392237231546880,14.0215,-3.32387,-0.656284,0.985744,-0.0443813,-0.0149943,-0.1616
1691392237340082176,14.2529,-3.40637,-0.660752,0.985769,-0.0435833,-0.00778389,-0.162171
1691392237448258304,14.2508,-3.40589,-0.659896,0.985774,-0.0435577,-0.00672819,-0.162196
1691392237556617984,14.512,-3.5112,-0.651981,0.985504,-0.048718,-0.00312396,-0.162476
1691392237673302016,15.071,-3.71327,-0.617316,0.985243,-0.0522598,-0.0105387,-0.162649
1691392237781598976,15.0745,-3.71261,-0.611639,0.985258,-0.0519098,-0.0123708,-0.162542
1691392237889936896,15.5049,-3.87324,-0.586552,0.984962,-0.0566294,-0.0158806,-0.162452
1691392237998276096,15.6778,-3.93258,-0.578134,0.98501,-0.0561369,-0.0158309,-0.162337
1691392238106785792,15.6773,-3.93041,-0.576198,0.985067,-0.0551103,-0.0154113,-0.16238
1691392238223284736,15.9517,-4.01889,-0.570602,0.985311,-0.0525723,-0.0140396,-0.161867
1691392238331623680,16.0691,-4.05443,-0.566503,0.985453,-0.0506503,-0.0137382,-0.161642
1691392238439960576,16.2183,-4.09958,-0.5609,0.98561,-0.0482678,-0.0135194,-0.161433
1691392238548297728,16.3976,-4.15331,-0.55536,0.985796,-0.0452343,-0.0129015,-0.161227
1691392238665117184,16.6256,-4.22439,-0.551157,0.985959,-0.0422322,-0.0113289,-0.161164
1691392238773303040,16.6254,-4.223,-0.54988,0.985989,-0.0415698,-0.0110909,-0.161169
1691392238881758208,16.8788,-4.30045,-0.544448,0.986082,-0.0373385,-0.0105916,-0.161667
1691392238990232576,17.4825,-4.54289,-0.529901,0.983454,-0.0245438,-0.00986867,-0.179217
1691392239098461440,17.4831,-4.5435,-0.526945,0.983441,-0.0248478,-0.0102767,-0.179222
1691392239214995712,18.2431,-4.80784,-0.52708,0.983747,-0.0146181,-0.00482988,-0.178901
1691392239323341312,18.5778,-4.93191,-0.540493,0.98386,-0.0128085,0.00269889,-0.178458
1691392239431698176,18.5744,-4.93384,-0.543291,0.983834,-0.0141146,0.00427962,-0.178474
1691392239540165120,18.8709,-5.04465,-0.560338,0.983811,-0.0117268,0.0109362,-0.178488
1691392239648395776,19.3563,-5.22607,-0.583799,0.983705,-0.00946879,0.0171013,-0.178724
1691392239765119488,19.5611,-5.30754,-0.59215,0.98368,-0.0105963,0.0181692,-0.178694
1691392239873382144,19.7211,-5.36696,-0.599754,0.983629,-0.00960235,0.0185234,-0.178994
1691392239981738240,19.7217,-5.36692,-0.598553,0.983635,-0.00953055,0.0182188,-0.178993
1691392240090048256,19.9331,-5.52514,-0.611878,0.979081,-0.00862993,0.0197128,-0.202329
1691392240198431232,19.9329,-5.52532,-0.610562,0.979078,-0.00875282,0.0198173,-0.20233
1691392240315041024,20.0557,-5.67826,-0.621128,0.972827,-0.00893687,0.0215088,-0.230357
1691392240423556864,20.0556,-5.67831,-0.61909,0.972824,-0.00898697,0.0215807,-0.230361
1691392240531926784,20.1299,-5.78131,-0.626685,0.968331,-0.00902194,0.0226596,-0.248476
1691392240648408320,20.13,-5.78134,-0.624135,0.968329,-0.00905196,0.0226846,-0.248481
1691392240756764672,20.1724,-5.84476,-0.629833,0.965486,-0.00904247,0.0233337,-0.25925
1691392240865082368,20.1725,-5.84478,-0.626971,0.965485,-0.00905636,0.0233206,-0.259256
1691392240973642496,20.1883,-5.86534,-0.627968,0.964669,-0.00904252,0.0235501,-0.262254
1691392241081772800,20.3489,-5.9645,-0.641791,0.96436,-0.00840318,0.025515,-0.263228
1691392241198436608,20.4639,-6.03072,-0.648727,0.964337,-0.00737833,0.0260618,-0.263288
1691392241306786816,20.4645,-6.03079,-0.645282,0.964345,-0.00735142,0.0258081,-0.263286
1691392241415197440,20.6473,-6.13882,-0.658681,0.964334,-0.00692519,0.0261041,-0.263305
1691392241523496448,20.6479,-6.13923,-0.655065,0.964341,-0.00706952,0.0258304,-0.263304
1691392241632108800,20.7344,-6.18935,-0.658476,0.964354,-0.00666249,0.0252993,-0.263318
1691392241748507904,20.8126,-6.23433,-0.661439,0.964367,-0.00626392,0.0247815,-0.26333
1691392241856839424,20.9434,-6.31,-0.670263,0.964383,-0.00551788,0.0240649,-0.263353
1691392241965195520,21.0179,-6.35302,-0.673123,0.964392,-0.00514673,0.0235678,-0.263376
1691392242073512192,21.0986,-6.39886,-0.676804,0.964381,-0.00437998,0.0231374,-0.263465
1691392242181864704,21.2026,-6.46846,-0.682382,0.963546,-0.0032666,0.0227835,-0.266549
1691392242298523648,21.202,-6.46875,-0.679722,0.963536,-0.00350982,0.0231529,-0.266552
1691392242407071232,21.3337,-6.58525,-0.693081,0.961094,-0.00457988,0.0254923,-0.275003
1691392242515478528,21.7035,-6.82454,-0.73257,0.960883,-0.00464623,0.0316679,-0.275098
1691392242623632640,21.9024,-6.98285,-0.753575,0.958378,-0.00425237,0.0358111,-0.283215
1691392242740228352,22.0835,-7.17996,-0.768181,0.95236,-0.00502313,0.0365971,-0.30273
1691392242848627712,22.0853,-7.18171,-0.76322,0.952404,-0.00566002,0.0355981,-0.302702
1691392242956957184,22.4107,-7.42701,-0.787641,0.951997,-0.00826858,0.0345309,-0.30404
1691392243065334528,22.4119,-7.42837,-0.783059,0.952024,-0.00881476,0.0339016,-0.304013
1691392243181969408,22.5402,-7.52198,-0.79278,0.951998,-0.00911771,0.0336679,-0.30411
1691392243290305280,22.7359,-7.66535,-0.81561,0.951931,-0.00911227,0.0352636,-0.304138
1691392243398628096,22.7359,-7.66543,-0.812377,0.951927,-0.00918166,0.0353647,-0.304138
1691392243506983168,22.8396,-7.74036,-0.823182,0.951881,-0.00876504,0.0365278,-0.304157
1691392243623679488,22.9549,-7.8236,-0.835084,0.951835,-0.00833572,0.0377894,-0.30416
1691392243731988480,23.2566,-8.02833,-0.861839,0.951835,-0.00422791,0.0372142,-0.304316
1691392243840412928,23.4424,-8.1481,-0.871501,0.951886,-0.000637511,0.0342561,-0.30453
1691392243948663296,23.6542,-8.29272,-0.877977,0.952089,-0.000158655,0.0296801,-0.304377
1691392244057208576,23.6549,-8.29548,-0.872307,0.952106,-0.00140567,0.0290437,-0.304383
1691392244173692928,24.0876,-8.59498,-0.884357,0.952495,-0.0012743,0.019801,-0.303907
1691392244282060288,24.2931,-8.73104,-0.890608,0.952537,0.00119677,0.016821,-0.303955
1691392244390371584,24.2939,-8.7306,-0.88652,0.952537,0.00154879,0.0166206,-0.303966
1691392244498854656,24.4852,-8.86301,-0.89421,0.952545,0.00225777,0.0161257,-0.303961
1691392244607076096,24.8961,-9.16288,-0.912308,0.95251,0.00012015,0.0162701,-0.304072
1691392244723755520,25.1171,-9.32488,-0.91915,0.952504,-0.00139725,0.0160128,-0.304102
1691392244832030720,25.3012,-9.45996,-0.924808,0.952502,-0.00269801,0.0156965,-0.304115
1691392244940399872,25.4616,-9.57776,-0.929557,0.9525,-0.00374673,0.0156492,-0.304113
1691392245048711168,25.5947,-9.68469,-0.933122,0.951669,-0.00429023,0.0154658,-0.306707
1691392245165423616,25.595,-9.68468,-0.928946,0.95167,-0.00424417,0.0153665,-0.30671
1691392245273852672,25.6953,-9.81106,-0.928652,0.947079,-0.00408399,0.0137995,-0.320679
1691392245382073088,25.8304,-10,-0.931575,0.939879,-0.00384244,0.0113873,-0.341295
1691392245490430976,25.8971,-10.0555,-0.931546,0.939786,-0.00360254,0.010468,-0.341584
1691392245607092736,25.897,-10.0558,-0.927812,0.939784,-0.00377811,0.0105181,-0.341586
1691392245715658752,25.9776,-10.1698,-0.931002,0.935661,-0.00357832,0.00905611,-0.352766
1691392245823826176,25.9774,-10.1699,-0.927546,0.935655,-0.00369911,0.00917627,-0.352777
1691392245932158720,26.0141,-10.2024,-0.92774,0.935511,-0.00328725,0.00876734,-0.353172
1691392246040526080,26.0372,-10.222,-0.927349,0.935606,-0.00333998,0.00846163,-0.352928
1691392246157158144,26.0574,-10.2412,-0.926828,0.935429,-0.00344739,0.0081391,-0.353405
1691392246265493504,26.1912,-10.3574,-0.927313,0.935647,-0.00405089,0.00587389,-0.352864
1691392246373851648,26.264,-10.4211,-0.925593,0.935733,-0.00453413,0.00462626,-0.352648
1691392246482178816,26.264,-10.4212,-0.922057,0.935722,-0.00459941,0.00463629,-0.352678
1691392246590568192,26.4636,-10.5899,-0.922426,0.935779,-0.00345365,0.00197108,-0.352565
1691392246707251200,26.4638,-10.5895,-0.918993,0.935778,-0.0032359,0.00197193,-0.35257
1691392246815532544,26.693,-10.7823,-0.919185,0.935811,-0.00170342,-0.000798335,-0.352497
1691392246923908352,26.6934,-10.782,-0.915609,0.93581,-0.00146802,-0.000950817,-0.352501
1691392247032240384,26.9411,-10.9947,-0.918484,0.935821,-0.000453888,-0.00190051,-0.35247
1691392247140624384,26.9406,-10.9945,-0.915182,0.935821,-0.000467277,-0.00159153,-0.352471
1691392247257216256,27.2005,-11.223,-0.919613,0.93582,-0.000277296,-0.00085884,-0.352476
1691392247365562112,27.2002,-11.2228,-0.916139,0.93582,-0.000256028,-0.00069297,-0.352477
1691392247473900288,27.3294,-11.3364,-0.916504,0.935823,-0.000132252,-0.0002854,-0.35247
